gyro_1_x,gyro_1_y,gyro_1_z,accel_1_x,accel_1_y,accel_1_z,magnet_1_x,magnet_1_y,magnet_1_z,gyro_2_x,gyro_2_y,gyro_2_z,accel_2_x,accel_2_y,accel_2_z,magnet_2_x,magnet_2_y,magnet_2_z,gyro_3_x,gyro_3_y,gyro_3_z,accel_3_x,accel_3_y,accel_3_z,magnet_3_x,magnet_3_y,magnet_3_z
1897,-158,365,-2968,-13284,8660,0,0,0,7641,-491,595,-2672,-13292,8920,0,0,0,0,0,0,0,0,0,0,0,0
3053,-3724,623,-2332,-12416,10720,0,0,0,8742,-4481,801,-2072,-12364,11460,0,0,0,0,0,0,0,0,0,0,0,0
5301,-3947,592,-2324,-13052,8004,0,0,0,11022,-4080,725,-2124,-13196,8532,0,0,0,0,0,0,0,0,0,0,0,0
6046,-742,1183,-2728,-11808,9744,0,0,0,11820,-1009,1349,-2300,-11828,10220,0,0,0,0,0,0,0,0,0,0,0,0
6692,291,1395,-2708,-11188,11060,0,0,0,12551,-70,1550,-2380,-11304,11420,0,0,0,0,0,0,0,0,0,0,0,0
8509,-338,1464,-2988,-9684,11968,0,0,0,14356,-782,1546,-2560,-9740,12388,0,0,0,0,0,0,0,0,0,0,0,0
10127,-1242,2182,-2180,-7708,11852,0,0,0,16012,-1576,2289,-1544,-7832,12152,0,0,0,0,0,0,0,0,0,0,0,0
11180,-4267,3105,-1980,-6300,12964,0,0,0,17104,-4689,3082,-1416,-6256,13184,0,0,0,0,0,0,0,0,0,0,0,0
12205,1164,2830,-3048,-4432,13212,0,0,0,18146,805,2877,-2556,-4112,13736,0,0,0,0,0,0,0,0,0,0,0,0
9226,52,2681,-2696,-5272,17040,0,0,0,14943,-414,2738,-2100,-5468,18016,0,0,0,0,0,0,0,0,0,0,0,0
2056,504,470,-3144,-4144,18288,0,0,0,7579,121,649,-2488,-4284,19096,0,0,0,0,0,0,0,0,0,0,0,0
-1928,-3421,-750,-2532,-3688,16360,0,0,0,3574,-3722,-493,-1756,-3820,16784,0,0,0,0,0,0,0,0,0,0,0,0
-1719,-1288,-376,-1560,-3328,14744,0,0,0,3937,-1549,-52,-856,-3472,14856,0,0,0,0,0,0,0,0,0,0,0,0
-996,-457,466,-1948,-3476,14428,0,0,0,4698,-672,751,-1520,-3516,14676,0,0,0,0,0,0,0,0,0,0,0,0
-293,-1167,108,-1868,-3592,12852,0,0,0,5368,-1521,351,-1252,-3764,13144,0,0,0,0,0,0,0,0,0,0,0,0
-966,-1569,118,-1792,-4016,12572,0,0,0,4616,-1865,387,-1140,-4204,13076,0,0,0,0,0,0,0,0,0,0,0,0
-610,-264,197,-1120,-3892,16024,0,0,0,5111,-690,423,-636,-4072,16132,0,0,0,0,0,0,0,0,0,0,0,0
1197,411,-112,-2008,-3764,15800,0,0,0,6828,120,150,-1320,-4076,16288,0,0,0,0,0,0,0,0,0,0,0,0
2805,936,309,-1948,-4012,16532,0,0,0,8612,676,540,-1124,-4248,16484,0,0,0,0,0,0,0,0,0,0,0,0
5295,2746,1109,-2228,-2448,15572,0,0,0,11160,2459,1351,-1472,-2596,15912,0,0,0,0,0,0,0,0,0,0,0,0
2688,-2052,2120,-2296,-860,15116,0,0,0,8357,-2562,2338,-1408,-988,15784,0,0,0,0,0,0,0,0,0,0,0,0
2506,-1830,1981,-660,-1084,16572,0,0,0,8343,-2116,2057,-160,-1324,16768,0,0,0,0,0,0,0,0,0,0,0,0
2213,-268,970,-1088,-952,17408,0,0,0,7924,-627,1187,-320,-1156,18004,0,0,0,0,0,0,0,0,0,0,0,0
1567,-658,479,-1524,-652,17808,0,0,0,7205,-864,679,-1008,-948,18036,0,0,0,0,0,0,0,0,0,0,0,0
804,-1545,-32,-1312,-484,16768,0,0,0,6453,-1859,193,-500,-704,17052,0,0,0,0,0,0,0,0,0,0,0,0
956,-1656,-617,-1392,-280,16176,0,0,0,6586,-2029,-435,-772,-600,16540,0,0,0,0,0,0,0,0,0,0,0,0
277,-2523,-807,-272,-336,16700,0,0,0,5860,-2928,-586,804,-756,16956,0,0,0,0,0,0,0,0,0,0,0,0
1419,-1519,-1132,-52,-596,16116,0,0,0,7093,-1715,-894,696,-888,16440,0,0,0,0,0,0,0,0,0,0,0,0
1164,2378,-295,-672,-272,16844,0,0,0,6810,2053,-6,52,-416,17228,0,0,0,0,0,0,0,0,0,0,0,0
153,-1741,225,-1112,-168,16536,0,0,0,5807,-2183,436,-568,-456,17000,0,0,0,0,0,0,0,0,0,0,0,0
-24,-1751,-193,316,-8,15604,0,0,0,5643,-2060,69,1116,-252,15904,0,0,0,0,0,0,0,0,0,0,0,0
-1054,-660,532,-288,164,16172,0,0,0,4626,-836,795,384,-100,16524,0,0,0,0,0,0,0,0,0,0,0,0
509,367,-850,388,-340,16456,0,0,0,6162,-7,-563,972,-560,16368,0,0,0,0,0,0,0,0,0,0,0,0
952,836,-689,-564,-356,15420,0,0,0,6583,607,-437,252,-620,16048,0,0,0,0,0,0,0,0,0,0,0,0
101,-1538,-608,-160,84,16068,0,0,0,5682,-1684,-372,728,-156,16036,0,0,0,0,0,0,0,0,0,0,0,0
101,-790,-629,196,280,16716,0,0,0,5700,-1031,-368,956,44,16940,0,0,0,0,0,0,0,0,0,0,0,0
-393,1349,270,64,340,16008,0,0,0,5324,1180,641,780,24,16260,0,0,0,0,0,0,0,0,0,0,0,0
229,5385,921,-60,296,16424,0,0,0,6025,5311,1326,840,-28,16560,0,0,0,0,0,0,0,0,0,0,0,0
527,-979,419,-60,-28,15596,0,0,0,6237,-1448,629,560,-384,16040,0,0,0,0,0,0,0,0,0,0,0,0
-177,-518,-129,-1020,228,16024,0,0,0,5458,-601,186,-164,60,16500,0,0,0,0,0,0,0,0,0,0,0,0
-504,-1016,308,-784,176,15812,0,0,0,5180,-1326,538,-192,-80,16252,0,0,0,0,0,0,0,0,0,0,0,0
-39,-3034,-601,-972,268,16344,0,0,0,5539,-3296,-326,-240,96,16392,0,0,0,0,0,0,0,0,0,0,0,0
-1,-58,-514,68,212,16224,0,0,0,5607,-300,-250,696,-32,16400,0,0,0,0,0,0,0,0,0,0,0,0
137,-899,-322,-376,252,16072,0,0,0,5794,-1152,-63,484,-20,16244,0,0,0,0,0,0,0,0,0,0,0,0
234,-184,-951,-8,324,16124,0,0,0,5885,-403,-711,456,92,16292,0,0,0,0,0,0,0,0,0,0,0,0
248,-274,-479,116,388,16260,0,0,0,5837,-480,-193,1000,236,16668,0,0,0,0,0,0,0,0,0,0,0,0
-202,135,-373,100,456,16020,0,0,0,5402,-117,-70,868,264,16632,0,0,0,0,0,0,0,0,0,0,0,0
-256,97,-45,-4,740,16372,0,0,0,5358,-69,189,628,-64,16412,0,0,0,0,0,0,0,0,0,0,0,0
-400,260,-694,-396,376,16148,0,0,0,5237,55,-492,32,100,16320,0,0,0,0,0,0,0,0,0,0,0,0
29,-75,-3313,-936,108,16112,0,0,0,5420,-331,-3050,-192,24,16296,0,0,0,0,0,0,0,0,0,0,0,0
-176,54,-1273,1744,280,16136,0,0,0,5405,-201,-951,2696,-8,16440,0,0,0,0,0,0,0,0,0,0,0,0
-2210,1900,3524,1404,236,16496,0,0,0,3647,1762,4088,2740,-24,16792,0,0,0,0,0,0,0,0,0,0,0,0
-617,1915,368,-4012,-148,15704,0,0,0,5121,1536,367,-4488,-272,16004,0,0,0,0,0,0,0,0,0,0,0,0
977,-1060,-5578,-444,424,16764,0,0,0,6084,-933,-5112,888,124,17180,0,0,0,0,0,0,0,0,0,0,0,0
-926,1028,3166,3520,400,16220,0,0,0,4961,803,3634,4976,112,16396,0,0,0,0,0,0,0,0,0,0,0,0
-430,409,3194,-2000,368,15976,0,0,0,5494,228,3234,-2084,164,16532,0,0,0,0,0,0,0,0,0,0,0,0
766,-1568,-5951,-2068,-160,16020,0,0,0,5964,-1721,-5859,-1856,-316,16428,0,0,0,0,0,0,0,0,0,0,0,0
-98,-116,176,4440,-144,16496,0,0,0,5531,-302,700,6000,-560,16436,0,0,0,0,0,0,0,0,0,0,0,0
-517,971,5530,0,208,15472,0,0,0,5606,805,5704,-256,-140,16024,0,0,0,0,0,0,0,0,0,0,0,0
328,-288,-4043,-3108,252,15824,0,0,0,5765,-648,-4078,-3384,-224,15616,0,0,0,0,0,0,0,0,0,0,0,0
619,-273,-4116,2484,-44,16136,0,0,0,5988,-558,-3531,4492,-276,16340,0,0,0,0,0,0,0,0,0,0,0,0
-899,242,7296,1676,828,15728,0,0,0,5396,-99,7592,2316,448,15388,0,0,0,0,0,0,0,0,0,0,0,0
248,-661,-2833,-3128,20,15724,0,0,0,5763,-956,-2959,-3432,-176,15740,0,0,0,0,0,0,0,0,0,0,0,0
1077,-863,-6110,2072,364,16408,0,0,0,6248,-1045,-5419,4432,-48,16604,0,0,0,0,0,0,0,0,0,0,0,0
-2373,998,8066,2004,1472,16524,0,0,0,3803,582,8539,3036,1212,17176,0,0,0,0,0,0,0,0,0,0,0,0
1887,-1656,-3047,-3112,-440,15560,0,0,0,7403,-2036,-3146,-3372,-696,15596,0,0,0,0,0,0,0,0,0,0,0,0
-179,50,-3605,3228,696,15932,0,0,0,5233,-208,-2754,5856,420,16112,0,0,0,0,0,0,0,0,0,0,0,0
-2776,1674,6974,736,692,15788,0,0,0,3363,1386,7244,1000,216,16376,0,0,0,0,0,0,0,0,0,0,0,0
2630,-1771,-5019,-2968,-448,15552,0,0,0,7997,-2084,-5203,-3676,-596,15736,0,0,0,0,0,0,0,0,0,0,0,0
-430,135,-376,3576,1056,16388,0,0,0,5187,-79,383,5732,860,16600,0,0,0,0,0,0,0,0,0,0,0,0
-2148,1143,6908,-588,144,15572,0,0,0,4174,798,7131,-364,-112,15476,0,0,0,0,0,0,0,0,0,0,0,0
2573,-1455,-6431,-2176,52,16312,0,0,0,7647,-1460,-6494,-2144,92,16764,0,0,0,0,0,0,0,0,0,0,0,0
-439,-16,680,3028,1196,16548,0,0,0,5330,-222,1159,3804,584,16208,0,0,0,0,0,0,0,0,0,0,0,0
-364,168,6341,-932,352,15400,0,0,0,5837,-148,6343,-924,-36,15568,0,0,0,0,0,0,0,0,0,0,0,0
166,-137,-4882,-2752,-20,16052,0,0,0,5441,-340,-4999,-3364,-244,16348,0,0,0,0,0,0,0,0,0,0,0,0
-73,-25,-1071,2656,932,16316,0,0,0,5495,-304,-428,4532,732,16304,0,0,0,0,0,0,0,0,0,0,0,0
-766,266,8101,940,1300,15760,0,0,0,5426,-82,8271,1160,1180,16836,0,0,0,0,0,0,0,0,0,0,0,0
-246,61,-4872,-3548,-40,16532,0,0,0,4954,-177,-5191,-5144,-300,17236,0,0,0,0,0,0,0,0,0,0,0,0
1650,-1484,-3200,4004,400,15236,0,0,0,7336,-1916,-2321,6648,256,14428,0,0,0,0,0,0,0,0,0,0,0,0
-775,244,10032,-1176,136,16172,0,0,0,5574,-44,9963,-1660,-192,16788,0,0,0,0,0,0,0,0,0,0,0,0
372,139,-7623,-2644,16,15812,0,0,0,5538,-80,-7666,-2868,184,15960,0,0,0,0,0,0,0,0,0,0,0,0
-39,-106,-1887,2884,1108,16252,0,0,0,5510,-280,-1199,4960,944,16448,0,0,0,0,0,0,0,0,0,0,0,0
-565,63,8451,260,1000,15992,0,0,0,5703,-185,8589,564,616,16156,0,0,0,0,0,0,0,0,0,0,0,0
148,-136,-2666,-1404,144,16172,0,0,0,5625,-399,-2833,-2720,-44,16248,0,0,0,0,0,0,0,0,0,0,0,0
127,-43,-4369,2532,672,16052,0,0,0,5449,-307,-3618,4808,424,16328,0,0,0,0,0,0,0,0,0,0,0,0
-684,67,8678,2216,2000,16036,0,0,0,5591,-215,9078,3148,1868,16256,0,0,0,0,0,0,0,0,0,0,0,0
223,-204,-1810,-1060,584,16020,0,0,0,5713,-430,-1741,-972,240,16548,0,0,0,0,0,0,0,0,0,0,0,0
156,-46,-5419,1520,764,16376,0,0,0,5405,-273,-4787,3516,428,16476,0,0,0,0,0,0,0,0,0,0,0,0
-522,138,6754,3088,1572,16264,0,0,0,5629,-186,7464,5220,1396,16504,0,0,0,0,0,0,0,0,0,0,0,0
134,121,-1268,-1960,-680,15572,0,0,0,5740,-195,-1160,-1124,-184,16000,0,0,0,0,0,0,0,0,0,0,0,0
245,-41,-7823,980,440,16076,0,0,0,5333,-235,-7214,2652,252,16160,0,0,0,0,0,0,0,0,0,0,0,0
-377,208,4673,2904,952,16212,0,0,0,5651,-152,5556,5348,860,16360,0,0,0,0,0,0,0,0,0,0,0,0
-298,70,3541,-2760,-836,15776,0,0,0,5620,-201,3384,-3348,-1020,16104,0,0,0,0,0,0,0,0,0,0,0,0
299,-202,-8127,-932,496,15996,0,0,0,5374,-395,-7900,-452,432,16264,0,0,0,0,0,0,0,0,0,0,0,0
-229,-196,818,660,288,16068,0,0,0,5453,-381,1122,1424,244,16316,0,0,0,0,0,0,0,0,0,0,0,0
-116,32,6526,-644,484,16292,0,0,0,6016,-256,6524,-652,356,16560,0,0,0,0,0,0,0,0,0,0,0,0
-393,280,-2419,-684,556,16276,0,0,0,5046,82,-2329,-652,428,16808,0,0,0,0,0,0,0,0,0,0,0,0
-136,-2,-3625,2344,728,15980,0,0,0,5264,-353,-2840,4652,372,16316,0,0,0,0,0,0,0,0,0,0,0,0
-1233,350,8800,2084,2068,16192,0,0,0,5036,53,9243,3208,1736,16704,0,0,0,0,0,0,0,0,0,0,0,0
635,-522,-2273,-996,524,16356,0,0,0,6107,-899,-2328,-1512,432,16460,0,0,0,0,0,0,0,0,0,0,0,0
-20,-40,-6087,2640,1088,16408,0,0,0,5150,-251,-5275,4936,720,16616,0,0,0,0,0,0,0,0,0,0,0,0
-776,-182,8396,2100,1372,16348,0,0,0,5515,-469,8877,3516,1348,16528,0,0,0,0,0,0,0,0,0,0,0,0
135,191,-1947,-892,308,16048,0,0,0,5636,-167,-1796,-412,300,16416,0,0,0,0,0,0,0,0,0,0,0,0
287,35,-6978,2068,888,16148,0,0,0,5452,-259,-6267,4352,744,16448,0,0,0,0,0,0,0,0,0,0,0,0
-604,181,7538,3260,1252,16136,0,0,0,5648,-134,8293,5536,1168,16220,0,0,0,0,0,0,0,0,0,0,0,0
426,-183,206,-4580,172,16128,0,0,0,6025,-384,-193,-5600,176,16872,0,0,0,0,0,0,0,0,0,0,0,0
469,-77,-11295,532,1328,15964,0,0,0,5303,-295,-10792,1908,996,16616,0,0,0,0,0,0,0,0,0,0,0,0
-512,326,2960,2648,736,16072,0,0,0,5295,367,3746,5476,688,16508,0,0,0,0,0,0,0,0,0,0,0,0
-87,55,4039,-2956,-908,15864,0,0,0,5852,-233,3778,-4144,-1084,16492,0,0,0,0,0,0,0,0,0,0,0,0
509,-133,-9490,-1136,560,16112,0,0,0,5479,-267,-9228,-612,428,16424,0,0,0,0,0,0,0,0,0,0,0,0
-327,-493,1891,1200,624,16228,0,0,0,5430,-694,2238,2348,468,16680,0,0,0,0,0,0,0,0,0,0,0,0
-392,133,7424,-2016,-156,15980,0,0,0,5846,-141,7253,-2836,-508,16008,0,0,0,0,0,0,0,0,0,0,0,0
447,-34,-7880,-2020,432,16080,0,0,0,5513,-277,-7845,-2012,388,16208,0,0,0,0,0,0,0,0,0,0,0,0
-304,-348,1472,1028,184,15908,0,0,0,5449,-542,1880,2332,48,16352,0,0,0,0,0,0,0,0,0,0,0,0
-62,-133,610,-1600,588,15948,0,0,0,5594,-379,457,-2276,192,16436,0,0,0,0,0,0,0,0,0,0,0,0
-152,-65,-878,180,588,16128,0,0,0,5449,-327,-602,1060,248,16280,0,0,0,0,0,0,0,0,0,0,0,0
173,-530,-1844,-288,288,16080,0,0,0,5705,-771,-1634,456,132,16580,0,0,0,0,0,0,0,0,0,0,0,0
57,-232,221,352,660,16188,0,0,0,5707,-541,495,1004,384,16368,0,0,0,0,0,0,0,0,0,0,0,0
-10,63,33,180,540,16072,0,0,0,5690,-207,285,792,360,15960,0,0,0,0,0,0,0,0,0,0,0,0
-147,10,-161,208,720,16084,0,0,0,5526,-253,135,1112,492,16140,0,0,0,0,0,0,0,0,0,0,0,0
-133,12,-210,360,756,16068,0,0,0,5532,-275,79,984,352,16308,0,0,0,0,0,0,0,0,0,0,0,0
-137,-5,-207,304,700,16084,0,0,0,5486,-272,65,1032,504,16408,0,0,0,0,0,0,0,0,0,0,0,0
-136,-3,-198,292,744,16168,0,0,0,5521,-267,51,1012,440,16288,0,0,0,0,0,0,0,0,0,0,0,0
-120,21,-238,200,604,16132,0,0,0,5513,-254,42,1052,472,16460,0,0,0,0,0,0,0,0,0,0,0,0
-125,14,-224,264,640,15976,0,0,0,5503,-269,58,952,456,16240,0,0,0,0,0,0,0,0,0,0,0,0
-109,2,-234,348,680,16100,0,0,0,5513,-263,75,1020,452,16292,0,0,0,0,0,0,0,0,0,0,0,0
-118,5,-225,232,720,16100,0,0,0,5525,-257,65,976,396,16248,0,0,0,0,0,0,0,0,0,0,0,0
-121,15,-232,208,604,16044,0,0,0,5508,-264,50,1020,500,16408,0,0,0,0,0,0,0,0,0,0,0,0
-123,-10,-238,320,704,16176,0,0,0,5498,-276,57,1020,460,16488,0,0,0,0,0,0,0,0,0,0,0,0
-127,-2,-229,252,632,16080,0,0,0,5528,-282,75,896,372,16304,0,0,0,0,0,0,0,0,0,0,0,0
-143,23,-240,236,668,16052,0,0,0,5518,-258,60,992,416,16476,0,0,0,0,0,0,0,0,0,0,0,0
-119,8,-224,204,660,16084,0,0,0,5515,-270,62,1112,304,16364,0,0,0,0,0,0,0,0,0,0,0,0
-140,23,-230,284,620,15956,0,0,0,5509,-266,42,1056,528,16440,0,0,0,0,0,0,0,0,0,0,0,0
-112,8,-231,212,656,16008,0,0,0,5531,-249,63,1028,372,16336,0,0,0,0,0,0,0,0,0,0,0,0
-136,29,-222,280,632,16088,0,0,0,5513,-276,60,1040,484,16252,0,0,0,0,0,0,0,0,0,0,0,0
-128,3,-212,284,628,16128,0,0,0,5515,-234,56,996,432,16268,0,0,0,0,0,0,0,0,0,0,0,0
-101,8,-206,204,560,16052,0,0,0,5488,-263,82,972,536,16324,0,0,0,0,0,0,0,0,0,0,0,0
-114,-3,-228,232,632,16020,0,0,0,5501,-261,41,984,536,16352,0,0,0,0,0,0,0,0,0,0,0,0
-132,1,-231,304,624,16200,0,0,0,5515,-274,47,1008,484,16288,0,0,0,0,0,0,0,0,0,0,0,0
-141,5,-254,328,656,15988,0,0,0,5511,-270,64,964,420,16488,0,0,0,0,0,0,0,0,0,0,0,0
-114,1,-225,368,656,16196,0,0,0,5519,-262,49,924,464,16448,0,0,0,0,0,0,0,0,0,0,0,0
-118,1,-218,308,688,16108,0,0,0,5533,-245,43,1004,360,16368,0,0,0,0,0,0,0,0,0,0,0,0
-132,6,-219,280,660,15928,0,0,0,5505,-277,68,972,444,16376,0,0,0,0,0,0,0,0,0,0,0,0
-140,1,-228,308,668,16036,0,0,0,5515,-257,53,1084,440,16288,0,0,0,0,0,0,0,0,0,0,0,0
-133,12,-217,344,716,16056,0,0,0,5482,-267,27,992,404,16376,0,0,0,0,0,0,0,0,0,0,0,0
-144,11,-236,304,684,16120,0,0,0,5509,-264,40,1004,384,16400,0,0,0,0,0,0,0,0,0,0,0,0
-118,4,-226,336,636,15908,0,0,0,5531,-247,38,896,500,16404,0,0,0,0,0,0,0,0,0,0,0,0
-116,4,-227,300,692,15956,0,0,0,5523,-263,38,928,456,16300,0,0,0,0,0,0,0,0,0,0,0,0
-141,11,-227,276,660,15956,0,0,0,5495,-265,55,1080,516,16316,0,0,0,0,0,0,0,0,0,0,0,0
-140,4,-227,300,752,15996,0,0,0,5492,-244,31,1024,380,16440,0,0,0,0,0,0,0,0,0,0,0,0
-151,17,-206,168,684,16036,0,0,0,5476,-255,62,980,452,16388,0,0,0,0,0,0,0,0,0,0,0,0
-137,10,-222,136,644,16068,0,0,0,5501,-260,56,1020,416,16352,0,0,0,0,0,0,0,0,0,0,0,0
-130,-1,-219,324,636,16104,0,0,0,5504,-244,55,1096,524,16288,0,0,0,0,0,0,0,0,0,0,0,0
-123,26,-200,268,700,15956,0,0,0,5499,-253,61,1128,476,16292,0,0,0,0,0,0,0,0,0,0,0,0
-139,-22,-224,316,656,16140,0,0,0,5507,-282,42,1008,432,16400,0,0,0,0,0,0,0,0,0,0,0,0
-134,5,-221,292,704,16100,0,0,0,5523,-258,52,1008,508,16412,0,0,0,0,0,0,0,0,0,0,0,0
-130,-2,-222,324,760,16104,0,0,0,5503,-270,49,948,384,16392,0,0,0,0,0,0,0,0,0,0,0,0
-149,1,-228,240,660,15984,0,0,0,5491,-277,39,1100,512,16240,0,0,0,0,0,0,0,0,0,0,0,0
-155,4,-223,332,660,16176,0,0,0,5508,-254,43,872,384,16336,0,0,0,0,0,0,0,0,0,0,0,0
-123,-2,-238,228,744,16064,0,0,0,5500,-254,46,964,408,16460,0,0,0,0,0,0,0,0,0,0,0,0
-115,8,-229,316,752,16048,0,0,0,5531,-249,39,1056,408,16392,0,0,0,0,0,0,0,0,0,0,0,0
-127,10,-234,252,752,15896,0,0,0,5487,-307,70,980,444,16332,0,0,0,0,0,0,0,0,0,0,0,0
-151,-8,-211,236,628,16124,0,0,0,5523,-252,68,984,408,16320,0,0,0,0,0,0,0,0,0,0,0,0
-130,11,-232,300,672,16068,0,0,0,5520,-251,45,1024,480,16292,0,0,0,0,0,0,0,0,0,0,0,0
-118,-8,-225,308,800,16096,0,0,0,5496,-275,70,1080,368,16184,0,0,0,0,0,0,0,0,0,0,0,0
-119,33,-217,272,724,16208,0,0,0,5523,-277,64,1004,384,16408,0,0,0,0,0,0,0,0,0,0,0,0
-131,3,-231,284,648,16020,0,0,0,5510,-239,56,956,452,16252,0,0,0,0,0,0,0,0,0,0,0,0
-121,-5,-224,208,692,16064,0,0,0,5531,-276,63,960,364,16332,0,0,0,0,0,0,0,0,0,0,0,0
-118,-1,-214,268,692,16032,0,0,0,5496,-234,52,940,348,16308,0,0,0,0,0,0,0,0,0,0,0,0
-136,17,-228,256,716,16116,0,0,0,5516,-236,42,1144,476,16392,0,0,0,0,0,0,0,0,0,0,0,0
-115,1,-225,240,664,15960,0,0,0,5517,-262,44,996,364,16352,0,0,0,0,0,0,0,0,0,0,0,0
-111,-6,-213,328,612,16024,0,0,0,5510,-261,44,1004,436,16300,0,0,0,0,0,0,0,0,0,0,0,0
-128,8,-213,248,728,16080,0,0,0,5536,-263,63,916,512,16384,0,0,0,0,0,0,0,0,0,0,0,0
-96,8,-211,272,632,16052,0,0,0,5530,-250,54,972,388,16336,0,0,0,0,0,0,0,0,0,0,0,0
-121,-2,-231,328,688,16072,0,0,0,5502,-261,66,988,416,16456,0,0,0,0,0,0,0,0,0,0,0,0
-139,-20,-230,320,620,15984,0,0,0,5534,-263,36,1008,380,16212,0,0,0,0,0,0,0,0,0,0,0,0
-141,15,-231,316,716,16120,0,0,0,5503,-266,74,1008,444,16304,0,0,0,0,0,0,0,0,0,0,0,0
-137,-8,-237,272,636,16068,0,0,0,5513,-262,54,960,508,16264,0,0,0,0,0,0,0,0,0,0,0,0
-122,3,-236,296,732,15988,0,0,0,5485,-247,57,1020,496,16396,0,0,0,0,0,0,0,0,0,0,0,0
-125,-10,-227,232,636,16036,0,0,0,5516,-269,56,1000,468,16352,0,0,0,0,0,0,0,0,0,0,0,0
-116,-3,-241,352,636,16036,0,0,0,5527,-265,52,896,428,16312,0,0,0,0,0,0,0,0,0,0,0,0
-128,-13,-237,340,716,16104,0,0,0,5512,-282,54,988,328,16368,0,0,0,0,0,0,0,0,0,0,0,0
-144,3,-231,328,688,15988,0,0,0,5526,-253,60,1020,520,16432,0,0,0,0,0,0,0,0,0,0,0,0
-155,5,-226,336,660,16172,0,0,0,5520,-273,70,988,444,16292,0,0,0,0,0,0,0,0,0,0,0,0
-138,4,-241,308,676,16092,0,0,0,5532,-266,50,936,408,16404,0,0,0,0,0,0,0,0,0,0,0,0
-132,44,-241,320,720,16060,0,0,0,5516,-259,57,1008,548,16264,0,0,0,0,0,0,0,0,0,0,0,0
-124,4,-232,232,732,16160,0,0,0,5504,-262,69,1096,420,16264,0,0,0,0,0,0,0,0,0,0,0,0
-99,34,-222,396,660,16044,0,0,0,5540,-234,59,952,444,16564,0,0,0,0,0,0,0,0,0,0,0,0
-123,3,-234,352,756,16112,0,0,0,5497,-251,54,1036,464,16448,0,0,0,0,0,0,0,0,0,0,0,0
-143,17,-248,260,684,16052,0,0,0,5512,-278,60,1000,392,16240,0,0,0,0,0,0,0,0,0,0,0,0
-140,18,-206,272,672,16060,0,0,0,5515,-266,64,992,520,16252,0,0,0,0,0,0,0,0,0,0,0,0
-136,15,-228,324,628,15972,0,0,0,5524,-264,40,980,420,16340,0,0,0,0,0,0,0,0,0,0,0,0
-133,1,-239,308,696,16060,0,0,0,5505,-255,65,996,428,16424,0,0,0,0,0,0,0,0,0,0,0,0
-152,1,-217,244,652,16104,0,0,0,5511,-258,33,936,376,16240,0,0,0,0,0,0,0,0,0,0,0,0
-108,10,-225,212,748,16048,0,0,0,5495,-277,64,1040,424,16432,0,0,0,0,0,0,0,0,0,0,0,0
-120,5,-214,368,624,16060,0,0,0,5509,-231,47,936,396,16336,0,0,0,0,0,0,0,0,0,0,0,0
-116,18,-225,252,688,16104,0,0,0,5481,-255,75,992,448,16388,0,0,0,0,0,0,0,0,0,0,0,0
-123,6,-211,336,744,16044,0,0,0,5509,-294,48,1068,400,16460,0,0,0,0,0,0,0,0,0,0,0,0
-124,7,-232,264,704,16144,0,0,0,5515,-247,61,976,452,16392,0,0,0,0,0,0,0,0,0,0,0,0
-159,-4,-217,180,668,16044,0,0,0,5521,-259,66,992,444,16424,0,0,0,0,0,0,0,0,0,0,0,0
-126,-10,-222,368,692,16040,0,0,0,5516,-254,62,988,428,16292,0,0,0,0,0,0,0,0,0,0,0,0
-149,-3,-223,428,592,15892,0,0,0,5495,-248,53,1000,436,16256,0,0,0,0,0,0,0,0,0,0,0,0
-104,6,-241,196,764,16020,0,0,0,5503,-270,50,1060,416,16340,0,0,0,0,0,0,0,0,0,0,0,0
-136,-6,-215,276,748,15988,0,0,0,5501,-269,66,1024,412,16352,0,0,0,0,0,0,0,0,0,0,0,0
-144,4,-227,308,736,16088,0,0,0,5490,-267,70,916,396,16452,0,0,0,0,0,0,0,0,0,0,0,0
-133,11,-229,276,816,16076,0,0,0,5495,-257,54,1028,496,16396,0,0,0,0,0,0,0,0,0,0,0,0
-113,-2,-223,248,660,15984,0,0,0,5513,-261,69,1096,424,16300,0,0,0,0,0,0,0,0,0,0,0,0
-119,1,-215,296,752,16148,0,0,0,5526,-262,43,1052,472,16452,0,0,0,0,0,0,0,0,0,0,0,0
-115,-1,-238,244,604,16032,0,0,0,5523,-268,50,992,416,16452,0,0,0,0,0,0,0,0,0,0,0,0
-145,9,-219,196,672,16036,0,0,0,5499,-251,72,1048,496,16340,0,0,0,0,0,0,0,0,0,0,0,0
-129,10,-229,324,664,16040,0,0,0,5503,-270,56,988,400,16440,0,0,0,0,0,0,0,0,0,0,0,0
-124,7,-220,312,696,16104,0,0,0,5510,-270,65,872,436,16404,0,0,0,0,0,0,0,0,0,0,0,0
-113,-14,-221,344,700,16140,0,0,0,5503,-283,39,896,408,16276,0,0,0,0,0,0,0,0,0,0,0,0
-123,29,-226,292,716,16008,0,0,0,5530,-281,70,1040,416,16256,0,0,0,0,0,0,0,0,0,0,0,0
-142,1,-215,208,720,15988,0,0,0,5477,-273,57,984,400,16376,0,0,0,0,0,0,0,0,0,0,0,0
-126,-2,-207,156,640,16032,0,0,0,5502,-257,60,1012,468,16604,0,0,0,0,0,0,0,0,0,0,0,0
-140,3,-226,340,708,16004,0,0,0,5496,-243,61,1044,420,16260,0,0,0,0,0,0,0,0,0,0,0,0
